frequency,depth,salinity,temp,sediment,count_pixels,year,freq_file,depth_file
2,7.0 - 7.5,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,1493,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,15325,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,29395,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,32.5 - 33.0,29.0 - 29.5,out of range,2,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,33.0 - 33.5,27.5 - 28.0,no data avail,6,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,16375,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,44677,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,7533,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,33.0 - 33.5,28.5 - 29.0,no data avail,4978,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,33.0 - 33.5,28.5 - 29.0,out of range,53600,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,33.0 - 33.5,29.0 - 29.5,0.0 - 5.0,1545,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,1765,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,5776,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,33.0 - 33.5,no data avail,out of range,2601,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,no data avail,no data avail,no data avail,22,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,no data avail,no data avail,out of range,333,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,20066,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,18614,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,24087,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,32.5 - 33.0,28.5 - 29.0,out of range,4416,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,1696,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,8144,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,23548,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,10069,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,24587,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,7645,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,33.0 - 33.5,28.5 - 29.0,no data avail,503,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,33.0 - 33.5,28.5 - 29.0,out of range,15853,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,33.0 - 33.5,29.0 - 29.5,0.0 - 5.0,3819,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,1301,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,6982,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,33.0 - 33.5,no data avail,out of range,564,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,no data avail,no data avail,no data avail,2,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.5 - 8.0,no data avail,no data avail,out of range,38,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,32.5 - 33.0,28.5 - 29.0,0.0 - 5.0,113024,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,133493,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,80142,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,404483,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,32.5 - 33.0,28.5 - 29.0,no data avail,155,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,32.5 - 33.0,28.5 - 29.0,out of range,212365,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,810563,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,566937,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,32.5 - 33.0,no data avail,no data avail,163,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,32.5 - 33.0,no data avail,out of range,132,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,27.5 - 28.0,no data avail,78,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,28.5 - 29.0,0.0 - 5.0,14425,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,78769,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,142701,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,107269,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,28.5 - 29.0,no data avail,17463,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,28.5 - 29.0,out of range,320232,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,29.0 - 29.5,0.0 - 5.0,714569,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,48806,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,29.0 - 29.5,15.0 - 20.0,39224,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,93388,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,29.0 - 29.5,no data avail,11665,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,29.0 - 29.5,out of range,59638,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,no data avail,no data avail,9,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,no data avail,out of range,14097,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,no data avail,no data avail,no data avail,248,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,no data avail,no data avail,out of range,2897,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,7292,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,10964,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,15402,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,32.5 - 33.0,28.5 - 29.0,no data avail,10639,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,32.5 - 33.0,28.5 - 29.0,out of range,237308,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,4016,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,4785,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,2332,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,24154,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,32.5 - 33.0,29.0 - 29.5,out of range,7728,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,32.5 - 33.0,no data avail,no data avail,6001,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,32.5 - 33.0,no data avail,out of range,107140,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,27.5 - 28.0,no data avail,2947,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,15033,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,9137,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,11679,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,28.5 - 29.0,no data avail,8500,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,28.5 - 29.0,out of range,66432,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,29.0 - 29.5,0.0 - 5.0,6310,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,274,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,5915,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,no data avail,no data avail,539,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,no data avail,out of range,3547,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,no data avail,no data avail,no data avail,37595,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,no data avail,no data avail,out of range,46834,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,9148,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,17846,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,253,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,32.5 - 33.0,28.5 - 29.0,no data avail,171,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,32.5 - 33.0,28.5 - 29.0,out of range,81726,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,23,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,16103,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,5465,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,713,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,32.5 - 33.0,29.0 - 29.5,out of range,15761,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,32.5 - 33.0,no data avail,15.0 - 20.0,2,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,32.5 - 33.0,no data avail,no data avail,28,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,32.5 - 33.0,no data avail,out of range,9305,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,33.0 - 33.5,27.5 - 28.0,no data avail,400,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,221,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,222,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,22,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,no data avail,1003,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,out of range,13935,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,3,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,12,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,33.0 - 33.5,no data avail,no data avail,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,33.0 - 33.5,no data avail,out of range,136,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,no data avail,no data avail,no data avail,1919,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.0 - 4.5,no data avail,no data avail,out of range,7396,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,11745,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,19232,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,784,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,32.5 - 33.0,28.5 - 29.0,no data avail,56,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,32.5 - 33.0,28.5 - 29.0,out of range,72153,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,56,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,38691,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,12469,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,3565,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,32.5 - 33.0,29.0 - 29.5,out of range,16990,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,32.5 - 33.0,no data avail,15.0 - 20.0,2,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,32.5 - 33.0,no data avail,no data avail,17,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,32.5 - 33.0,no data avail,out of range,8825,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,33.0 - 33.5,27.5 - 28.0,no data avail,435,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,610,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,1169,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,42,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,no data avail,1304,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,out of range,16004,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,54,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,46,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,33.0 - 33.5,no data avail,out of range,294,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,no data avail,no data avail,no data avail,1184,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,4.5 - 5.0,no data avail,no data avail,out of range,6925,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,28497,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,27863,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,2995,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,32.5 - 33.0,28.5 - 29.0,no data avail,38,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,32.5 - 33.0,28.5 - 29.0,out of range,113637,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,131,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,45394,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,13076,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,16242,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,32.5 - 33.0,29.0 - 29.5,out of range,16110,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,32.5 - 33.0,no data avail,out of range,11164,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,33.0 - 33.5,27.5 - 28.0,no data avail,517,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,1499,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,3240,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,220,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,33.0 - 33.5,28.5 - 29.0,no data avail,1168,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,33.0 - 33.5,28.5 - 29.0,out of range,19878,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,181,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,102,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,33.0 - 33.5,no data avail,out of range,595,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,no data avail,no data avail,no data avail,1058,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.0 - 5.5,no data avail,no data avail,out of range,9245,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,53019,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,31289,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,6763,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,32.5 - 33.0,28.5 - 29.0,no data avail,59,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,32.5 - 33.0,28.5 - 29.0,out of range,98538,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,415,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,33637,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,3448,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,72724,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,32.5 - 33.0,29.0 - 29.5,out of range,8076,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,32.5 - 33.0,no data avail,out of range,8107,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,33.0 - 33.5,27.5 - 28.0,no data avail,276,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,4221,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,6541,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,980,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,33.0 - 33.5,28.5 - 29.0,no data avail,1049,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
3,5.5 - 6.0,33.0 - 33.5,28.5 - 29.0,out of range,23576,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
